Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Month/Year,Discount Bucket 
3/13/2023,Green Tea Extract,Fat Burner,172.00,$31.19,"$5,364.68",0.00%,3.00,USA,Amazon,1.74%,Mar 2023,0–5%
3/13/2023,Iron Supplement,Mineral,136.00,$26.47,"$3,599.92",9.00%,0.00,Canada,iHerb,0.00%,Mar 2023,5–10%
3/13/2023,Electrolyte Powder,Hydration,144.00,$11.28,"$1,624.32",10.00%,0.00,UK,Walmart,0.00%,Mar 2023,5–10%
3/20/2023,Whey Protein,Protein,145.00,$22.61,"$3,278.45",22.00%,1.00,Canada,Amazon,0.69%,Mar 2023,20–25%
3/20/2023,Vitamin C,Vitamin,141.00,$17.11,"$2,412.51",6.00%,1.00,UK,Walmart,0.71%,Mar 2023,5–10%
3/20/2023,Fish Oil,Omega,140.00,$34.57,"$4,839.80",19.00%,4.00,USA,Walmart,2.86%,Mar 2023,15–20%
3/20/2023,Multivitamin,Vitamin,133.00,$25.98,"$3,455.34",4.00%,2.00,USA,Walmart,1.50%,Mar 2023,0–5%
3/20/2023,Pre-Workout,Performance,160.00,$36.89,"$5,902.40",1.00%,2.00,USA,Walmart,1.25%,Mar 2023,0–5%
3/20/2023,BCAA,Amino Acid,161.00,$23.27,"$3,746.47",17.00%,1.00,Canada,iHerb,0.62%,Mar 2023,15–20%
3/20/2023,Creatine,Performance,152.00,$29.06,"$4,417.12",18.00%,3.00,UK,iHerb,1.97%,Mar 2023,15–20%
3/20/2023,Zinc,Mineral,150.00,$52.78,"$7,917.00",12.00%,3.00,USA,iHerb,2.00%,Mar 2023,10–15%
3/20/2023,Collagen Peptides,Protein,137.00,$42.87,"$5,873.19",22.00%,3.00,Canada,Walmart,2.19%,Mar 2023,20–25%
3/20/2023,Magnesium,Mineral,155.00,$26.57,"$4,118.35",25.00%,1.00,UK,Amazon,0.65%,Mar 2023,20–25%
3/20/2023,Ashwagandha,Herbal,159.00,$40.43,"$6,428.37",10.00%,4.00,USA,Walmart,2.52%,Mar 2023,5–10%
3/20/2023,Melatonin,Sleep Aid,152.00,$10.38,"$1,577.76",14.00%,2.00,UK,Amazon,1.32%,Mar 2023,10–15%
3/20/2023,Biotin,Vitamin,149.00,$58.73,"$8,750.77",6.00%,1.00,UK,Amazon,0.67%,Mar 2023,5–10%
3/20/2023,Green Tea Extract,Fat Burner,125.00,$29.00,"$3,625.00",1.00%,1.00,UK,Amazon,0.80%,Mar 2023,0–5%
3/20/2023,Iron Supplement,Mineral,139.00,$59.37,"$8,252.43",20.00%,5.00,Canada,Walmart,3.60%,Mar 2023,15–20%
3/20/2023,Electrolyte Powder,Hydration,157.00,$32.06,"$5,033.42",20.00%,1.00,USA,Amazon,0.64%,Mar 2023,15–20%
3/27/2023,Whey Protein,Protein,157.00,$22.67,"$3,559.19",22.00%,1.00,UK,Walmart,0.64%,Mar 2023,20–25%
3/27/2023,Vitamin C,Vitamin,139.00,$30.89,"$4,293.71",19.00%,1.00,Canada,iHerb,0.72%,Mar 2023,15–20%
3/27/2023,Fish Oil,Omega,146.00,$39.22,"$5,726.12",10.00%,0.00,Canada,iHerb,0.00%,Mar 2023,5–10%
3/27/2023,Multivitamin,Vitamin,168.00,$53.16,"$8,930.88",9.00%,2.00,UK,iHerb,1.19%,Mar 2023,5–10%
3/27/2023,Pre-Workout,Performance,171.00,$38.35,"$6,557.85",19.00%,3.00,USA,iHerb,1.75%,Mar 2023,15–20%
3/27/2023,BCAA,Amino Acid,151.00,$47.88,"$7,229.88",21.00%,2.00,USA,iHerb,1.32%,Mar 2023,20–25%
3/27/2023,Creatine,Performance,148.00,$28.13,"$4,163.24",3.00%,0.00,USA,Walmart,0.00%,Mar 2023,0–5%
3/27/2023,Zinc,Mineral,142.00,$44.43,"$6,309.06",2.00%,0.00,USA,Amazon,0.00%,Mar 2023,0–5%
3/27/2023,Collagen Peptides,Protein,131.00,$23.39,"$3,064.09",14.00%,4.00,USA,Walmart,3.05%,Mar 2023,10–15%
3/27/2023,Magnesium,Mineral,166.00,$18.80,"$3,120.80",7.00%,0.00,UK,Amazon,0.00%,Mar 2023,5–10%
3/27/2023,Ashwagandha,Herbal,161.00,$37.83,"$6,090.63",6.00%,1.00,UK,iHerb,0.62%,Mar 2023,5–10%
3/27/2023,Melatonin,Sleep Aid,164.00,$53.55,"$8,782.20",16.00%,4.00,UK,Walmart,2.44%,Mar 2023,15–20%
3/27/2023,Biotin,Vitamin,142.00,$44.51,"$6,320.42",10.00%,3.00,USA,iHerb,2.11%,Mar 2023,5–10%
3/27/2023,Green Tea Extract,Fat Burner,146.00,$52.64,"$7,685.44",16.00%,0.00,USA,iHerb,0.00%,Mar 2023,15–20%
3/27/2023,Iron Supplement,Mineral,151.00,$48.93,"$7,388.43",8.00%,1.00,UK,iHerb,0.66%,Mar 2023,5–10%
3/27/2023,Electrolyte Powder,Hydration,162.00,$17.93,"$2,904.66",10.00%,1.00,UK,iHerb,0.62%,Mar 2023,5–10%
4/3/2023,Whey Protein,Protein,174.00,$24.85,"$4,323.90",6.00%,3.00,Canada,Walmart,1.72%,Apr 2023,5–10%
4/3/2023,Vitamin C,Vitamin,156.00,$28.85,"$4,500.60",13.00%,1.00,UK,Walmart,0.64%,Apr 2023,10–15%
4/3/2023,Fish Oil,Omega,167.00,$55.43,"$9,256.81",11.00%,2.00,USA,Amazon,1.20%,Apr 2023,10–15%
4/3/2023,Multivitamin,Vitamin,124.00,$33.85,"$4,197.40",11.00%,1.00,Canada,Amazon,0.81%,Apr 2023,10–15%
4/3/2023,Pre-Workout,Performance,176.00,$32.59,"$5,735.84",5.00%,3.00,Canada,Amazon,1.70%,Apr 2023,0–5%
4/3/2023,BCAA,Amino Acid,132.00,$44.86,"$5,921.52",9.00%,3.00,Canada,Amazon,2.27%,Apr 2023,5–10%
4/3/2023,Creatine,Performance,152.00,$39.23,"$5,962.96",11.00%,1.00,USA,Amazon,0.66%,Apr 2023,10–15%
4/3/2023,Zinc,Mineral,127.00,$19.89,"$2,526.03",14.00%,1.00,Canada,Walmart,0.79%,Apr 2023,10–15%
4/3/2023,Collagen Peptides,Protein,154.00,$31.06,"$4,783.24",21.00%,1.00,USA,Amazon,0.65%,Apr 2023,20–25%
4/3/2023,Magnesium,Mineral,155.00,$42.67,"$6,613.85",21.00%,4.00,Canada,iHerb,2.58%,Apr 2023,20–25%
4/3/2023,Ashwagandha,Herbal,153.00,$38.19,"$5,843.07",4.00%,3.00,USA,iHerb,1.96%,Apr 2023,0–5%
4/3/2023,Melatonin,Sleep Aid,170.00,$24.02,"$4,083.40",4.00%,2.00,Canada,iHerb,1.18%,Apr 2023,0–5%
4/3/2023,Biotin,Vitamin,143.00,$43.55,"$6,227.65",16.00%,1.00,Canada,Amazon,0.70%,Apr 2023,15–20%
4/3/2023,Green Tea Extract,Fat Burner,151.00,$12.81,"$1,934.31",16.00%,2.00,Canada,iHerb,1.32%,Apr 2023,15–20%
4/3/2023,Iron Supplement,Mineral,161.00,$21.31,"$3,430.91",24.00%,6.00,USA,Walmart,3.73%,Apr 2023,20–25%
4/3/2023,Electrolyte Powder,Hydration,142.00,$26.91,"$3,821.22",24.00%,0.00,UK,iHerb,0.00%,Apr 2023,20–25%
4/10/2023,Whey Protein,Protein,150.00,$26.30,"$3,945.00",16.00%,0.00,Canada,Walmart,0.00%,Apr 2023,15–20%
4/10/2023,Vitamin C,Vitamin,162.00,$27.98,"$4,532.76",8.00%,1.00,USA,iHerb,0.62%,Apr 2023,5–10%
4/10/2023,Fish Oil,Omega,135.00,$14.18,"$1,914.30",21.00%,0.00,UK,Walmart,0.00%,Apr 2023,20–25%
4/10/2023,Multivitamin,Vitamin,142.00,$37.75,"$5,360.50",3.00%,3.00,USA,Amazon,2.11%,Apr 2023,0–5%
4/10/2023,Pre-Workout,Performance,148.00,$35.05,"$5,187.40",15.00%,1.00,Canada,Amazon,0.68%,Apr 2023,10–15%
4/10/2023,BCAA,Amino Acid,138.00,$32.01,"$4,417.38",10.00%,2.00,USA,Walmart,1.45%,Apr 2023,5–10%
4/10/2023,Creatine,Performance,157.00,$26.94,"$4,229.58",10.00%,0.00,USA,Amazon,0.00%,Apr 2023,5–10%
4/10/2023,Zinc,Mineral,140.00,$59.81,"$8,373.40",18.00%,0.00,UK,Amazon,0.00%,Apr 2023,15–20%
4/10/2023,Collagen Peptides,Protein,148.00,$56.17,"$8,313.16",15.00%,0.00,USA,iHerb,0.00%,Apr 2023,10–15%
4/10/2023,Magnesium,Mineral,153.00,$26.87,"$4,111.11",10.00%,2.00,UK,iHerb,1.31%,Apr 2023,5–10%
4/10/2023,Ashwagandha,Herbal,172.00,$49.49,"$8,512.28",4.00%,1.00,USA,Amazon,0.58%,Apr 2023,0–5%
4/10/2023,Melatonin,Sleep Aid,151.00,$41.75,"$6,304.25",7.00%,2.00,Canada,Walmart,1.32%,Apr 2023,5–10%
4/10/2023,Biotin,Vitamin,162.00,$19.04,"$3,084.48",16.00%,5.00,UK,Amazon,3.09%,Apr 2023,15–20%
4/10/2023,Green Tea Extract,Fat Burner,154.00,$10.86,"$1,672.44",8.00%,0.00,USA,Amazon,0.00%,Apr 2023,5–10%
4/10/2023,Iron Supplement,Mineral,162.00,$22.93,"$3,714.66",8.00%,1.00,UK,iHerb,0.62%,Apr 2023,5–10%
4/10/2023,Electrolyte Powder,Hydration,170.00,$42.81,"$7,277.70",10.00%,2.00,Canada,Amazon,1.18%,Apr 2023,5–10%
4/17/2023,Whey Protein,Protein,146.00,$41.72,"$6,091.12",15.00%,1.00,UK,Amazon,0.68%,Apr 2023,10–15%
4/17/2023,Vitamin C,Vitamin,135.00,$30.76,"$4,152.60",16.00%,3.00,UK,Amazon,2.22%,Apr 2023,15–20%
4/17/2023,Fish Oil,Omega,116.00,$19.69,"$2,284.04",13.00%,1.00,Canada,Amazon,0.86%,Apr 2023,10–15%
4/17/2023,Multivitamin,Vitamin,158.00,$39.72,"$6,275.76",22.00%,3.00,UK,iHerb,1.90%,Apr 2023,20–25%
4/17/2023,Pre-Workout,Performance,169.00,$19.88,"$3,359.72",0.00%,2.00,Canada,Walmart,1.18%,Apr 2023,0–5%
4/17/2023,BCAA,Amino Acid,174.00,$41.85,"$7,281.90",19.00%,4.00,UK,Walmart,2.30%,Apr 2023,15–20%
4/17/2023,Creatine,Performance,144.00,$37.15,"$5,349.60",10.00%,0.00,USA,iHerb,0.00%,Apr 2023,5–10%
4/17/2023,Zinc,Mineral,159.00,$47.35,"$7,528.65",9.00%,1.00,UK,Walmart,0.63%,Apr 2023,5–10%
4/17/2023,Collagen Peptides,Protein,145.00,$38.12,"$5,527.40",3.00%,0.00,USA,Amazon,0.00%,Apr 2023,0–5%
4/17/2023,Magnesium,Mineral,160.00,$57.95,"$9,272.00",13.00%,5.00,UK,iHerb,3.13%,Apr 2023,10–15%
4/17/2023,Ashwagandha,Herbal,125.00,$27.47,"$3,433.75",21.00%,1.00,Canada,Walmart,0.80%,Apr 2023,20–25%
4/17/2023,Melatonin,Sleep Aid,141.00,$28.73,"$4,050.93",0.00%,1.00,USA,iHerb,0.71%,Apr 2023,0–5%
4/17/2023,Biotin,Vitamin,156.00,$31.60,"$4,929.60",1.00%,2.00,USA,Amazon,1.28%,Apr 2023,0–5%
4/17/2023,Green Tea Extract,Fat Burner,160.00,$31.01,"$4,961.60",2.00%,1.00,Canada,iHerb,0.63%,Apr 2023,0–5%
4/17/2023,Iron Supplement,Mineral,136.00,$36.46,"$4,958.56",24.00%,0.00,Canada,iHerb,0.00%,Apr 2023,20–25%
4/17/2023,Electrolyte Powder,Hydration,153.00,$35.81,"$5,478.93",22.00%,0.00,Canada,Amazon,0.00%,Apr 2023,20–25%
4/24/2023,Whey Protein,Protein,144.00,$22.57,"$3,250.08",8.00%,2.00,USA,Walmart,1.39%,Apr 2023,5–10%
4/24/2023,Vitamin C,Vitamin,137.00,$34.12,"$4,674.44",11.00%,4.00,USA,Amazon,2.92%,Apr 2023,10–15%
4/24/2023,Fish Oil,Omega,153.00,$31.52,"$4,822.56",11.00%,3.00,UK,Walmart,1.96%,Apr 2023,10–15%
4/24/2023,Multivitamin,Vitamin,168.00,$19.96,"$3,353.28",12.00%,3.00,UK,Walmart,1.79%,Apr 2023,10–15%
4/24/2023,Pre-Workout,Performance,143.00,$45.41,"$6,493.63",19.00%,1.00,UK,iHerb,0.70%,Apr 2023,15–20%
4/24/2023,BCAA,Amino Acid,146.00,$40.57,"$5,923.22",18.00%,1.00,UK,Amazon,0.68%,Apr 2023,15–20%
4/24/2023,Creatine,Performance,156.00,$22.25,"$3,471.00",18.00%,1.00,Canada,iHerb,0.64%,Apr 2023,15–20%
4/24/2023,Zinc,Mineral,157.00,$39.94,"$6,270.58",11.00%,2.00,USA,Walmart,1.27%,Apr 2023,10–15%
4/24/2023,Collagen Peptides,Protein,142.00,$50.30,"$7,142.60",6.00%,1.00,Canada,Amazon,0.70%,Apr 2023,5–10%
4/24/2023,Magnesium,Mineral,156.00,$45.20,"$7,051.20",17.00%,1.00,Canada,iHerb,0.64%,Apr 2023,15–20%
4/24/2023,Ashwagandha,Herbal,146.00,$17.84,"$2,604.64",17.00%,0.00,USA,Amazon,0.00%,Apr 2023,15–20%
4/24/2023,Melatonin,Sleep Aid,174.00,$52.88,"$9,201.12",23.00%,1.00,Canada,iHerb,0.57%,Apr 2023,20–25%
4/24/2023,Biotin,Vitamin,164.00,$11.08,"$1,817.12",20.00%,0.00,USA,Walmart,0.00%,Apr 2023,15–20%
4/24/2023,Green Tea Extract,Fat Burner,160.00,$43.69,"$6,990.40",1.00%,3.00,USA,Walmart,1.88%,Apr 2023,0–5%
4/24/2023,Iron Supplement,Mineral,137.00,$21.22,"$2,907.14",2.00%,1.00,Canada,Walmart,0.73%,Apr 2023,0–5%
4/24/2023,Electrolyte Powder,Hydration,137.00,$21.88,"$2,997.56",9.00%,1.00,USA,Walmart,0.73%,Apr 2023,5–10%
5/1/2023,Whey Protein,Protein,142.00,$50.78,"$7,210.76",4.00%,0.00,USA,iHerb,0.00%,May 2023,0–5%
5/1/2023,Vitamin C,Vitamin,144.00,$37.13,"$5,346.72",9.00%,2.00,UK,iHerb,1.39%,May 2023,5–10%
5/1/2023,Fish Oil,Omega,146.00,$58.31,"$8,513.26",13.00%,5.00,UK,Amazon,3.42%,May 2023,10–15%
5/1/2023,Multivitamin,Vitamin,143.00,$18.28,"$2,614.04",10.00%,1.00,UK,Walmart,0.70%,May 2023,5–10%
5/1/2023,Pre-Workout,Performance,131.00,$26.91,"$3,525.21",3.00%,1.00,Canada,Amazon,0.76%,May 2023,0–5%
5/1/2023,BCAA,Amino Acid,167.00,$45.70,"$7,631.90",15.00%,1.00,UK,Amazon,0.60%,May 2023,10–15%
5/1/2023,Creatine,Performance,140.00,$39.61,"$5,545.40",9.00%,0.00,Canada,Walmart,0.00%,May 2023,5–10%
5/1/2023,Zinc,Mineral,133.00,$32.02,"$4,258.66",16.00%,1.00,Canada,Amazon,0.75%,May 2023,15–20%
5/1/2023,Collagen Peptides,Protein,166.00,$34.04,"$5,650.64",23.00%,2.00,USA,Amazon,1.20%,May 2023,20–25%
5/1/2023,Magnesium,Mineral,132.00,$49.36,"$6,515.52",21.00%,1.00,UK,Amazon,0.76%,May 2023,20–25%
5/1/2023,Ashwagandha,Herbal,152.00,$31.96,"$4,857.92",17.00%,0.00,UK,Amazon,0.00%,May 2023,15–20%
5/1/2023,Melatonin,Sleep Aid,155.00,$18.05,"$2,797.75",10.00%,2.00,Canada,Walmart,1.29%,May 2023,5–10%
5/1/2023,Biotin,Vitamin,155.00,$40.66,"$6,302.30",20.00%,0.00,USA,Walmart,0.00%,May 2023,15–20%
5/1/2023,Green Tea Extract,Fat Burner,148.00,$37.31,"$5,521.88",16.00%,1.00,UK,iHerb,0.68%,May 2023,15–20%
5/1/2023,Iron Supplement,Mineral,150.00,$17.99,"$2,698.50",10.00%,0.00,USA,iHerb,0.00%,May 2023,5–10%
5/1/2023,Electrolyte Powder,Hydration,144.00,$36.69,"$5,283.36",20.00%,2.00,USA,Walmart,1.39%,May 2023,15–20%
5/8/2023,Whey Protein,Protein,159.00,$55.15,"$8,768.85",23.00%,1.00,UK,Amazon,0.63%,May 2023,20–25%
5/8/2023,Vitamin C,Vitamin,143.00,$19.14,"$2,737.02",22.00%,2.00,USA,Amazon,1.40%,May 2023,20–25%
5/8/2023,Fish Oil,Omega,159.00,$12.41,"$1,973.19",13.00%,2.00,Canada,Walmart,1.26%,May 2023,10–15%
5/8/2023,Multivitamin,Vitamin,151.00,$50.89,"$7,684.39",9.00%,3.00,Canada,iHerb,1.99%,May 2023,5–10%
5/8/2023,Pre-Workout,Performance,136.00,$12.17,"$1,655.12",9.00%,1.00,Canada,iHerb,0.74%,May 2023,5–10%
5/8/2023,BCAA,Amino Acid,162.00,$31.84,"$5,158.08",16.00%,0.00,Canada,iHerb,0.00%,May 2023,15–20%
5/8/2023,Creatine,Performance,137.00,$42.07,"$5,763.59",19.00%,1.00,UK,Amazon,0.73%,May 2023,15–20%
5/8/2023,Zinc,Mineral,158.00,$58.17,"$9,190.86",5.00%,2.00,USA,Walmart,1.27%,May 2023,0–5%
5/8/2023,Collagen Peptides,Protein,138.00,$27.31,"$3,768.78",13.00%,0.00,Canada,Walmart,0.00%,May 2023,10–15%
5/8/2023,Magnesium,Mineral,122.00,$26.79,"$3,268.38",5.00%,1.00,Canada,Walmart,0.82%,May 2023,0–5%
5/8/2023,Ashwagandha,Herbal,153.00,$31.16,"$4,767.48",23.00%,1.00,Canada,iHerb,0.65%,May 2023,20–25%
5/8/2023,Melatonin,Sleep Aid,153.00,$46.66,"$7,138.98",14.00%,1.00,UK,Walmart,0.65%,May 2023,10–15%
5/8/2023,Biotin,Vitamin,135.00,$34.46,"$4,652.10",2.00%,1.00,USA,Walmart,0.74%,May 2023,0–5%
5/8/2023,Green Tea Extract,Fat Burner,150.00,$13.81,"$2,071.50",9.00%,3.00,Canada,Amazon,2.00%,May 2023,5–10%
5/8/2023,Iron Supplement,Mineral,155.00,$52.27,"$8,101.85",12.00%,1.00,USA,Walmart,0.65%,May 2023,10–15%
5/8/2023,Electrolyte Powder,Hydration,145.00,$26.28,"$3,810.60",1.00%,0.00,USA,Amazon,0.00%,May 2023,0–5%
5/15/2023,Whey Protein,Protein,146.00,$53.57,"$7,821.22",13.00%,1.00,Canada,Walmart,0.68%,May 2023,10–15%
5/15/2023,Vitamin C,Vitamin,135.00,$42.17,"$5,692.95",6.00%,0.00,USA,iHerb,0.00%,May 2023,5–10%
5/15/2023,Fish Oil,Omega,155.00,$45.92,"$7,117.60",9.00%,2.00,UK,Amazon,1.29%,May 2023,5–10%
5/15/2023,Multivitamin,Vitamin,159.00,$31.16,"$4,954.44",15.00%,1.00,USA,Walmart,0.63%,May 2023,10–15%
5/15/2023,Pre-Workout,Performance,173.00,$14.20,"$2,456.60",22.00%,1.00,USA,iHerb,0.58%,May 2023,20–25%
5/15/2023,BCAA,Amino Acid,140.00,$38.86,"$5,440.40",14.00%,1.00,Canada,iHerb,0.71%,May 2023,10–15%
5/15/2023,Creatine,Performance,158.00,$49.10,"$7,757.80",4.00%,2.00,Canada,Amazon,1.27%,May 2023,0–5%
5/15/2023,Zinc,Mineral,156.00,$34.08,"$5,316.48",17.00%,0.00,UK,Amazon,0.00%,May 2023,15–20%
5/15/2023,Collagen Peptides,Protein,165.00,$17.44,"$2,877.60",14.00%,2.00,UK,Amazon,1.21%,May 2023,10–15%
5/15/2023,Magnesium,Mineral,149.00,$26.42,"$3,936.58",12.00%,3.00,UK,Amazon,2.01%,May 2023,10–15%
5/15/2023,Ashwagandha,Herbal,141.00,$24.88,"$3,508.08",11.00%,1.00,USA,iHerb,0.71%,May 2023,10–15%
5/15/2023,Melatonin,Sleep Aid,145.00,$48.13,"$6,978.85",18.00%,2.00,USA,Amazon,1.38%,May 2023,15–20%
5/15/2023,Biotin,Vitamin,114.00,$49.47,"$5,639.58",13.00%,1.00,USA,iHerb,0.88%,May 2023,10–15%
5/15/2023,Green Tea Extract,Fat Burner,123.00,$41.92,"$5,156.16",21.00%,3.00,Canada,iHerb,2.44%,May 2023,20–25%
5/15/2023,Iron Supplement,Mineral,150.00,$51.65,"$7,747.50",13.00%,1.00,UK,iHerb,0.67%,May 2023,10–15%
5/15/2023,Electrolyte Powder,Hydration,169.00,$55.45,"$9,371.05",5.00%,2.00,UK,Amazon,1.18%,May 2023,0–5%
5/22/2023,Whey Protein,Protein,164.00,$49.73,"$8,155.72",5.00%,3.00,USA,Walmart,1.83%,May 2023,0–5%
5/22/2023,Vitamin C,Vitamin,154.00,$33.67,"$5,185.18",17.00%,2.00,USA,Amazon,1.30%,May 2023,15–20%
5/22/2023,Fish Oil,Omega,147.00,$35.96,"$5,286.12",13.00%,0.00,UK,Amazon,0.00%,May 2023,10–15%
5/22/2023,Multivitamin,Vitamin,171.00,$36.42,"$6,227.82",20.00%,1.00,UK,Amazon,0.58%,May 2023,15–20%
5/22/2023,Pre-Workout,Performance,151.00,$47.98,"$7,244.98",14.00%,3.00,Canada,Amazon,1.99%,May 2023,10–15%
5/22/2023,BCAA,Amino Acid,168.00,$46.27,"$7,773.36",14.00%,1.00,UK,Walmart,0.60%,May 2023,10–15%
5/22/2023,Creatine,Performance,155.00,$30.83,"$4,778.65",8.00%,1.00,Canada,Amazon,0.65%,May 2023,5–10%
5/22/2023,Zinc,Mineral,148.00,$34.92,"$5,168.16",12.00%,2.00,UK,iHerb,1.35%,May 2023,10–15%
5/22/2023,Collagen Peptides,Protein,145.00,$53.91,"$7,816.95",24.00%,2.00,USA,Walmart,1.38%,May 2023,20–25%
5/22/2023,Magnesium,Mineral,158.00,$17.36,"$2,742.88",4.00%,0.00,USA,Walmart,0.00%,May 2023,0–5%
5/22/2023,Ashwagandha,Herbal,151.00,$51.41,"$7,762.91",20.00%,3.00,USA,iHerb,1.99%,May 2023,15–20%
5/22/2023,Melatonin,Sleep Aid,127.00,$44.34,"$5,631.18",23.00%,1.00,UK,Amazon,0.79%,May 2023,20–25%
5/22/2023,Biotin,Vitamin,153.00,$26.60,"$4,069.80",2.00%,1.00,USA,Amazon,0.65%,May 2023,0–5%
5/22/2023,Green Tea Extract,Fat Burner,163.00,$36.37,"$5,928.31",5.00%,0.00,UK,Walmart,0.00%,May 2023,0–5%
5/22/2023,Iron Supplement,Mineral,150.00,$39.37,"$5,905.50",1.00%,0.00,UK,Walmart,0.00%,May 2023,0–5%
5/22/2023,Electrolyte Powder,Hydration,152.00,$11.45,"$1,740.40",14.00%,3.00,Canada,Walmart,1.97%,May 2023,10–15%
5/29/2023,Whey Protein,Protein,158.00,$39.62,"$6,259.96",17.00%,0.00,USA,iHerb,0.00%,May 2023,15–20%
5/29/2023,Vitamin C,Vitamin,165.00,$47.25,"$7,796.25",16.00%,2.00,USA,iHerb,1.21%,May 2023,15–20%
5/29/2023,Fish Oil,Omega,162.00,$26.39,"$4,275.18",9.00%,3.00,UK,iHerb,1.85%,May 2023,5–10%
5/29/2023,Multivitamin,Vitamin,179.00,$59.70,"$10,686.30",17.00%,0.00,UK,iHerb,0.00%,May 2023,15–20%
5/29/2023,Pre-Workout,Performance,163.00,$32.30,"$5,264.90",8.00%,1.00,Canada,Walmart,0.61%,May 2023,5–10%
5/29/2023,BCAA,Amino Acid,148.00,$41.67,"$6,167.16",20.00%,1.00,USA,iHerb,0.68%,May 2023,15–20%
5/29/2023,Creatine,Performance,139.00,$43.52,"$6,049.28",23.00%,0.00,Canada,Walmart,0.00%,May 2023,20–25%
5/29/2023,Zinc,Mineral,165.00,$41.07,"$6,776.55",2.00%,1.00,Canada,iHerb,0.61%,May 2023,0–5%
5/29/2023,Collagen Peptides,Protein,139.00,$35.20,"$4,892.80",20.00%,2.00,USA,Amazon,1.44%,May 2023,15–20%
5/29/2023,Magnesium,Mineral,153.00,$31.37,"$4,799.61",24.00%,2.00,Canada,Amazon,1.31%,May 2023,20–25%
5/29/2023,Ashwagandha,Herbal,141.00,$40.57,"$5,720.37",13.00%,0.00,UK,Amazon,0.00%,May 2023,10–15%
5/29/2023,Melatonin,Sleep Aid,163.00,$43.09,"$7,023.67",2.00%,1.00,Canada,Walmart,0.61%,May 2023,0–5%
5/29/2023,Biotin,Vitamin,174.00,$24.28,"$4,224.72",4.00%,1.00,USA,iHerb,0.57%,May 2023,0–5%
5/29/2023,Green Tea Extract,Fat Burner,145.00,$58.32,"$8,456.40",9.00%,0.00,UK,iHerb,0.00%,May 2023,5–10%
5/29/2023,Iron Supplement,Mineral,168.00,$57.64,"$9,683.52",17.00%,4.00,USA,Amazon,2.38%,May 2023,15–20%
5/29/2023,Electrolyte Powder,Hydration,138.00,$34.41,"$4,748.58",11.00%,1.00,Canada,iHerb,0.72%,May 2023,10–15%
6/5/2023,Whey Protein,Protein,156.00,$46.72,"$7,288.32",18.00%,1.00,Canada,Amazon,0.64%,Jun 2023,15–20%
6/5/2023,Vitamin C,Vitamin,172.00,$23.37,"$4,019.64",2.00%,3.00,Canada,Walmart,1.74%,Jun 2023,0–5%
6/5/2023,Fish Oil,Omega,154.00,$18.19,"$2,801.26",1.00%,0.00,Canada,Walmart,0.00%,Jun 2023,0–5%
6/5/2023,Multivitamin,Vitamin,148.00,$22.95,"$3,396.60",22.00%,1.00,Canada,Walmart,0.68%,Jun 2023,20–25%
6/5/2023,Pre-Workout,Performance,158.00,$28.26,"$4,465.08",12.00%,0.00,USA,iHerb,0.00%,Jun 2023,10–15%
6/5/2023,BCAA,Amino Acid,133.00,$56.97,"$7,577.01",2.00%,1.00,Canada,Walmart,0.75%,Jun 2023,0–5%
6/5/2023,Creatine,Performance,181.00,$42.18,"$7,634.58",24.00%,5.00,USA,Amazon,2.76%,Jun 2023,20–25%
6/5/2023,Zinc,Mineral,149.00,$20.10,"$2,994.90",22.00%,3.00,UK,Amazon,2.01%,Jun 2023,20–25%
6/5/2023,Collagen Peptides,Protein,154.00,$47.00,"$7,238.00",17.00%,3.00,Canada,Walmart,1.95%,Jun 2023,15–20%
6/5/2023,Magnesium,Mineral,157.00,$21.85,"$3,430.45",19.00%,1.00,USA,iHerb,0.64%,Jun 2023,15–20%
6/5/2023,Ashwagandha,Herbal,142.00,$44.84,"$6,367.28",23.00%,0.00,UK,Amazon,0.00%,Jun 2023,20–25%
6/5/2023,Melatonin,Sleep Aid,155.00,$55.18,"$8,552.90",2.00%,2.00,Canada,Walmart,1.29%,Jun 2023,0–5%
6/5/2023,Biotin,Vitamin,161.00,$57.71,"$9,291.31",21.00%,1.00,UK,Walmart,0.62%,Jun 2023,20–25%
6/5/2023,Green Tea Extract,Fat Burner,142.00,$58.36,"$8,287.12",2.00%,1.00,Canada,Amazon,0.70%,Jun 2023,0–5%
6/5/2023,Iron Supplement,Mineral,152.00,$28.87,"$4,388.24",8.00%,1.00,UK,iHerb,0.66%,Jun 2023,5–10%
6/5/2023,Electrolyte Powder,Hydration,156.00,$16.84,"$2,627.04",20.00%,2.00,Canada,iHerb,1.28%,Jun 2023,15–20%
6/12/2023,Whey Protein,Protein,167.00,$54.69,"$9,133.23",22.00%,1.00,UK,Walmart,0.60%,Jun 2023,20–25%
6/12/2023,Vitamin C,Vitamin,146.00,$45.76,"$6,680.96",23.00%,2.00,Canada,Amazon,1.37%,Jun 2023,20–25%
6/12/2023,Fish Oil,Omega,154.00,$24.57,"$3,783.78",24.00%,1.00,USA,Amazon,0.65%,Jun 2023,20–25%
6/12/2023,Multivitamin,Vitamin,131.00,$46.70,"$6,117.70",7.00%,1.00,UK,Walmart,0.76%,Jun 2023,5–10%
